Timestamp,Timestamp (ISO 8601),Distance (cm),Fullness (%),Lid Status,CPU Temp (°C),current_fullness,fill_rate,hour,dayofweek
2025-11-26 08:50:55.427000+00:00,2025-11-26T08:50:55.427Z,11,35.0,CLOSED,37.22,35,12.0,8,2
2025-11-26 08:51:10.498000+00:00,2025-11-26T08:51:10.498Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:51:25.365000+00:00,2025-11-26T08:51:25.365Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:51:40.295000+00:00,2025-11-26T08:51:40.295Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:51:55.359000+00:00,2025-11-26T08:51:55.359Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:52:10.068000+00:00,2025-11-26T08:52:10.068Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:52:25.629000+00:00,2025-11-26T08:52:25.629Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:52:40.131000+00:00,2025-11-26T08:52:40.131Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:52:56.352000+00:00,2025-11-26T08:52:56.352Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:53:10.324000+00:00,2025-11-26T08:53:10.324Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:53:25.421000+00:00,2025-11-26T08:53:25.421Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:53:40.444000+00:00,2025-11-26T08:53:40.444Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:53:55.382000+00:00,2025-11-26T08:53:55.382Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:54:10.351000+00:00,2025-11-26T08:54:10.351Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:54:25.561000+00:00,2025-11-26T08:54:25.561Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:54:40.367000+00:00,2025-11-26T08:54:40.367Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:54:55.253000+00:00,2025-11-26T08:54:55.253Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:55:11.306000+00:00,2025-11-26T08:55:11.306Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:55:25.244000+00:00,2025-11-26T08:55:25.244Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:55:40.240000+00:00,2025-11-26T08:55:40.240Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:55:55.321000+00:00,2025-11-26T08:55:55.321Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:56:10.487000+00:00,2025-11-26T08:56:10.487Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:56:25.409000+00:00,2025-11-26T08:56:25.409Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:56:40.749000+00:00,2025-11-26T08:56:40.749Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:56:55.779000+00:00,2025-11-26T08:56:55.779Z,11,35.0,CLOSED,53.33,35,12.0,8,2
2025-11-26 08:57:11.024000+00:00,2025-11-26T08:57:11.024Z,11,35.0,CLOSED,37.22,35,12.0,8,2
2025-11-26 08:57:26.979000+00:00,2025-11-26T08:57:26.979Z,11,35.0,CLOSED,53.33,35,10.8,8,2
2025-11-26 08:57:40.261000+00:00,2025-11-26T08:57:40.261Z,11,35.0,CLOSED,37.22,35,9.6,8,2
2025-11-26 08:57:55.301000+00:00,2025-11-26T08:57:55.301Z,11,35.0,CLOSED,53.33,35,8.4,8,2
2025-11-26 08:58:10.123000+00:00,2025-11-26T08:58:10.123Z,11,35.0,CLOSED,53.33,35,7.2,8,2
2025-11-26 08:58:26.425000+00:00,2025-11-26T08:58:26.425Z,11,35.0,CLOSED,53.33,35,6.0,8,2
2025-11-26 08:58:40.624000+00:00,2025-11-26T08:58:40.624Z,11,35.0,CLOSED,53.33,35,4.8,8,2
2025-11-26 08:58:56.505000+00:00,2025-11-26T08:58:56.505Z,11,35.0,CLOSED,53.33,35,3.6,8,2
2025-11-26 08:59:10.449000+00:00,2025-11-26T08:59:10.449Z,11,35.0,CLOSED,53.33,35,2.4,8,2
2025-11-26 08:59:26.033000+00:00,2025-11-26T08:59:26.033Z,11,35.0,CLOSED,53.33,35,1.2,8,2
2025-11-26 10:38:27.255000+00:00,2025-11-26T10:38:27.255Z,11,41.0,CLOSED,53.33,35,0.6,10,2
2025-11-26 10:38:40.385000+00:00,2025-11-26T10:38:40.385Z,8,41.0,CLOSED,53.33,52,1.2,10,2
2025-11-26 10:38:55.804000+00:00,2025-11-26T10:38:55.804Z,10,35.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:39:10.235000+00:00,2025-11-26T10:39:10.235Z,11,41.0,CLOSED,53.33,35,1.8,10,2
2025-11-26 10:39:25.532000+00:00,2025-11-26T10:39:25.532Z,11,41.0,CLOSED,53.33,35,2.4,10,2
2025-11-26 10:39:40.209000+00:00,2025-11-26T10:39:40.209Z,10,41.0,CLOSED,53.33,41,3.0,10,2
2025-11-26 10:39:55.107000+00:00,2025-11-26T10:39:55.107Z,10,41.0,CLOSED,53.33,41,3.6,10,2
2025-11-26 10:40:09.975000+00:00,2025-11-26T10:40:09.975Z,10,41.0,CLOSED,53.33,41,4.2,10,2
2025-11-26 10:40:25.478000+00:00,2025-11-26T10:40:25.478Z,11,41.0,CLOSED,53.33,35,4.8,10,2
2025-11-26 10:40:40.057000+00:00,2025-11-26T10:40:40.057Z,11,41.0,CLOSED,53.33,35,5.4,10,2
2025-11-26 10:40:56.066000+00:00,2025-11-26T10:40:56.066Z,10,35.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:41:10.349000+00:00,2025-11-26T10:41:10.349Z,8,41.0,CLOSED,53.33,52,4.8,10,2
2025-11-26 10:41:25.691000+00:00,2025-11-26T10:41:25.691Z,11,41.0,CLOSED,53.33,35,5.4,10,2
2025-11-26 10:41:42.091000+00:00,2025-11-26T10:41:42.091Z,8,35.0,CLOSED,53.33,52,4.8,10,2
2025-11-26 10:41:55.687000+00:00,2025-11-26T10:41:55.687Z,11,35.0,CLOSED,53.33,35,4.2,10,2
2025-11-26 10:42:10.653000+00:00,2025-11-26T10:42:10.653Z,11,41.0,CLOSED,36.67,35,4.2,10,2
2025-11-26 10:42:25.111000+00:00,2025-11-26T10:42:25.111Z,10,41.0,CLOSED,53.33,41,4.2,10,2
2025-11-26 10:42:40.449000+00:00,2025-11-26T10:42:40.449Z,10,41.0,CLOSED,40.0,41,4.2,10,2
2025-11-26 10:42:55.107000+00:00,2025-11-26T10:42:55.107Z,10,41.0,CLOSED,53.33,41,4.2,10,2
2025-11-26 10:43:10.139000+00:00,2025-11-26T10:43:10.139Z,10,41.0,CLOSED,53.33,41,4.2,10,2
2025-11-26 10:43:25.087000+00:00,2025-11-26T10:43:25.087Z,10,41.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:43:40.250000+00:00,2025-11-26T10:43:40.250Z,10,41.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:43:55.397000+00:00,2025-11-26T10:43:55.397Z,10,41.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:44:10.280000+00:00,2025-11-26T10:44:10.280Z,10,41.0,CLOSED,53.33,41,5.4,10,2
2025-11-26 10:44:25.195000+00:00,2025-11-26T10:44:25.195Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:44:40.523000+00:00,2025-11-26T10:44:40.523Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:44:55.243000+00:00,2025-11-26T10:44:55.243Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:45:09.900000+00:00,2025-11-26T10:45:09.900Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:45:25.369000+00:00,2025-11-26T10:45:25.369Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:45:40.103000+00:00,2025-11-26T10:45:40.103Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:45:55.477000+00:00,2025-11-26T10:45:55.477Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:46:10.357000+00:00,2025-11-26T10:46:10.357Z,8,41.0,CLOSED,53.33,52,6.0,10,2
2025-11-26 10:46:25.667000+00:00,2025-11-26T10:46:25.667Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:46:40.037000+00:00,2025-11-26T10:46:40.037Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:46:55.362000+00:00,2025-11-26T10:46:55.362Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:47:10.250000+00:00,2025-11-26T10:47:10.250Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:47:25.206000+00:00,2025-11-26T10:47:25.206Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:47:40.493000+00:00,2025-11-26T10:47:40.493Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:47:55.148000+00:00,2025-11-26T10:47:55.148Z,8,41.0,CLOSED,53.33,52,6.0,10,2
2025-11-26 10:48:10.261000+00:00,2025-11-26T10:48:10.261Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:48:25.245000+00:00,2025-11-26T10:48:25.245Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:48:40.916000+00:00,2025-11-26T10:48:40.916Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:48:55.114000+00:00,2025-11-26T10:48:55.114Z,10,41.0,CLOSED,37.22,41,6.0,10,2
2025-11-26 10:49:10.294000+00:00,2025-11-26T10:49:10.294Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:49:25.722000+00:00,2025-11-26T10:49:25.722Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:49:40.308000+00:00,2025-11-26T10:49:40.308Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:49:55.283000+00:00,2025-11-26T10:49:55.283Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:50:11.278000+00:00,2025-11-26T10:50:11.278Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:50:25.260000+00:00,2025-11-26T10:50:25.260Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:50:40.437000+00:00,2025-11-26T10:50:40.437Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:50:55.116000+00:00,2025-11-26T10:50:55.116Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:51:10.426000+00:00,2025-11-26T10:51:10.426Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:51:25.287000+00:00,2025-11-26T10:51:25.287Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:51:40.819000+00:00,2025-11-26T10:51:40.819Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:51:55.186000+00:00,2025-11-26T10:51:55.186Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:52:10.326000+00:00,2025-11-26T10:52:10.326Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:52:25.920000+00:00,2025-11-26T10:52:25.920Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:52:40.175000+00:00,2025-11-26T10:52:40.175Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:52:54.950000+00:00,2025-11-26T10:52:54.950Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:53:10.433000+00:00,2025-11-26T10:53:10.433Z,10,41.0,CLOSED,53.33,41,6.0,10,2
2025-11-26 10:53:25.112000+00:00,2025-11-26T10:53:25.112Z,10,41.0,CLOSED,53.33,41,5.4,10,2
2025-11-26 10:53:40.039000+00:00,2025-11-26T10:53:40.039Z,10,41.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:53:55.410000+00:00,2025-11-26T10:53:55.410Z,10,41.0,CLOSED,53.33,41,4.8,10,2
2025-11-26 10:54:10.720000+00:00,2025-11-26T10:54:10.720Z,8,41.0,CLOSED,53.33,52,4.2,10,2
2025-11-26 10:54:25.923000+00:00,2025-11-26T10:54:25.923Z,10,41.0,CLOSED,53.33,41,3.6,10,2
2025-11-26 10:54:40.209000+00:00,2025-11-26T10:54:40.209Z,8,41.0,CLOSED,53.33,52,3.0,10,2
2025-11-26 10:54:55.252000+00:00,2025-11-26T10:54:55.252Z,10,41.0,CLOSED,53.33,41,2.4,10,2
2025-11-26 10:55:10.389000+00:00,2025-11-26T10:55:10.389Z,10,41.0,CLOSED,36.67,41,1.8,10,2
2025-11-26 10:55:25.182000+00:00,2025-11-26T10:55:25.182Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:55:40.942000+00:00,2025-11-26T10:55:40.942Z,10,41.0,CLOSED,36.67,41,0.6,10,2
2025-11-26 10:55:55.357000+00:00,2025-11-26T10:55:55.357Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:56:10.212000+00:00,2025-11-26T10:56:10.212Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:56:25.344000+00:00,2025-11-26T10:56:25.344Z,10,41.0,CLOSED,53.33,41,0.6,10,2
2025-11-26 10:56:40.338000+00:00,2025-11-26T10:56:40.338Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:56:55+00:00,2025-11-26T10:56:55.000Z,8,41.0,CLOSED,37.22,52,1.8,10,2
2025-11-26 10:57:10.999000+00:00,2025-11-26T10:57:10.999Z,10,41.0,CLOSED,53.33,41,1.8,10,2
2025-11-26 10:57:25.475000+00:00,2025-11-26T10:57:25.475Z,10,41.0,CLOSED,53.33,41,1.8,10,2
2025-11-26 10:57:40.274000+00:00,2025-11-26T10:57:40.274Z,10,41.0,CLOSED,53.33,41,1.8,10,2
2025-11-26 10:57:55.602000+00:00,2025-11-26T10:57:55.602Z,10,41.0,CLOSED,53.33,41,1.8,10,2
2025-11-26 10:58:10.184000+00:00,2025-11-26T10:58:10.184Z,10,41.0,CLOSED,53.33,41,1.8,10,2
2025-11-26 10:58:25.082000+00:00,2025-11-26T10:58:25.082Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:58:40.361000+00:00,2025-11-26T10:58:40.361Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:58:55.945000+00:00,2025-11-26T10:58:55.945Z,10,41.0,CLOSED,53.33,41,1.2,10,2
2025-11-26 10:59:11.105000+00:00,2025-11-26T10:59:11.105Z,10,41.0,CLOSED,53.33,41,0.6,10,2
2025-11-26 11:11:40.206000+00:00,2025-11-26T11:11:40.206Z,10,52.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:11:55.255000+00:00,2025-11-26T11:11:55.255Z,8,41.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:12:10.409000+00:00,2025-11-26T11:12:10.409Z,8,41.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:12:24.959000+00:00,2025-11-26T11:12:24.959Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:12:40.025000+00:00,2025-11-26T11:12:40.025Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:12:55.298000+00:00,2025-11-26T11:12:55.298Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:13:10.281000+00:00,2025-11-26T11:13:10.281Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:13:25.128000+00:00,2025-11-26T11:13:25.128Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:13:40.695000+00:00,2025-11-26T11:13:40.695Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:13:55.144000+00:00,2025-11-26T11:13:55.144Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:39:26.449000+00:00,2025-11-26T11:39:26.449Z,10,52.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:39:40.201000+00:00,2025-11-26T11:39:40.201Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:39:55.221000+00:00,2025-11-26T11:39:55.221Z,8,41.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:40:10.098000+00:00,2025-11-26T11:40:10.098Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:40:25.387000+00:00,2025-11-26T11:40:25.387Z,8,41.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:40:40.169000+00:00,2025-11-26T11:40:40.169Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:40:55.134000+00:00,2025-11-26T11:40:55.134Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:41:10.110000+00:00,2025-11-26T11:41:10.110Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:41:25.001000+00:00,2025-11-26T11:41:25.001Z,10,41.0,CLOSED,37.22,41,1.1,11,2
2025-11-26 11:41:39.989000+00:00,2025-11-26T11:41:39.989Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:46:40.319000+00:00,2025-11-26T11:46:40.319Z,8,52.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:46:55.199000+00:00,2025-11-26T11:46:55.199Z,10,52.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:47:10.208000+00:00,2025-11-26T11:47:10.208Z,8,41.0,CLOSED,53.33,52,2.2,11,2
2025-11-26 11:47:25.167000+00:00,2025-11-26T11:47:25.167Z,10,41.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:47:40.066000+00:00,2025-11-26T11:47:40.066Z,10,41.0,CLOSED,37.22,41,2.2,11,2
2025-11-26 11:47:56.142000+00:00,2025-11-26T11:47:56.142Z,10,41.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:48:10.334000+00:00,2025-11-26T11:48:10.334Z,10,41.0,CLOSED,37.22,41,2.2,11,2
2025-11-26 11:48:24.996000+00:00,2025-11-26T11:48:24.996Z,10,41.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:48:41.274000+00:00,2025-11-26T11:48:41.274Z,10,41.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:48:55.136000+00:00,2025-11-26T11:48:55.136Z,10,41.0,CLOSED,53.33,41,2.2,11,2
2025-11-26 11:49:10.233000+00:00,2025-11-26T11:49:10.233Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 11:52:40.047000+00:00,2025-11-26T11:52:40.047Z,8,52.0,CLOSED,53.33,52,1.1,11,2
2025-11-26 11:52:55.701000+00:00,2025-11-26T11:52:55.701Z,8,52.0,CLOSED,53.33,52,2.2,11,2
2025-11-26 11:53:09.900000+00:00,2025-11-26T11:53:09.900Z,8,52.0,CLOSED,53.33,52,3.3,11,2
2025-11-26 11:53:25.079000+00:00,2025-11-26T11:53:25.079Z,8,52.0,CLOSED,53.33,52,4.4,11,2
2025-11-26 11:53:40.096000+00:00,2025-11-26T11:53:40.096Z,10,41.0,CLOSED,53.33,41,4.4,11,2
2025-11-26 11:53:55.117000+00:00,2025-11-26T11:53:55.117Z,10,41.0,CLOSED,53.33,41,4.4,11,2
2025-11-26 11:54:10.325000+00:00,2025-11-26T11:54:10.325Z,10,41.0,CLOSED,53.33,41,4.4,11,2
2025-11-26 11:54:25.117000+00:00,2025-11-26T11:54:25.117Z,10,41.0,CLOSED,37.78,41,3.3,11,2
2025-11-26 11:54:40.083000+00:00,2025-11-26T11:54:40.083Z,10,41.0,CLOSED,53.33,41,3.3,11,2
2025-11-26 11:54:54.987000+00:00,2025-11-26T11:54:54.987Z,10,41.0,CLOSED,53.33,41,3.3,11,2
2025-11-26 11:55:11.661000+00:00,2025-11-26T11:55:11.661Z,10,41.0,CLOSED,37.22,41,2.2,11,2
2025-11-26 11:55:25.673000+00:00,2025-11-26T11:55:25.673Z,10,41.0,CLOSED,53.33,41,1.1,11,2
2025-11-26 13:08:40.357000+00:00,2025-11-26T13:08:40.357Z,10,52.0,CLOSED,53.33,41,1.1,13,2
2025-11-26 13:08:55.571000+00:00,2025-11-26T13:08:55.571Z,8,52.0,CLOSED,53.33,52,2.2,13,2
2025-11-26 13:09:10.417000+00:00,2025-11-26T13:09:10.417Z,8,52.0,CLOSED,53.33,52,3.3,13,2
2025-11-26 13:09:25.332000+00:00,2025-11-26T13:09:25.332Z,8,52.0,CLOSED,53.33,52,4.4,13,2
2025-11-26 13:09:40.756000+00:00,2025-11-26T13:09:40.756Z,8,52.0,CLOSED,53.33,52,5.5,13,2
2025-11-26 13:09:55.981000+00:00,2025-11-26T13:09:55.981Z,8,52.0,CLOSED,53.33,52,6.6,13,2
2025-11-26 13:10:10.452000+00:00,2025-11-26T13:10:10.452Z,8,52.0,CLOSED,53.33,52,7.7,13,2
2025-11-26 13:10:25.292000+00:00,2025-11-26T13:10:25.292Z,8,52.0,CLOSED,53.33,52,8.8,13,2
2025-11-26 13:10:40.493000+00:00,2025-11-26T13:10:40.493Z,8,52.0,CLOSED,53.33,52,9.9,13,2
2025-11-26 13:10:55.550000+00:00,2025-11-26T13:10:55.550Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:11:12.821000+00:00,2025-11-26T13:11:12.821Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:11:26.520000+00:00,2025-11-26T13:11:26.520Z,10,52.0,CLOSED,53.33,41,11.0,13,2
2025-11-26 13:11:40.580000+00:00,2025-11-26T13:11:40.580Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:11:55.520000+00:00,2025-11-26T13:11:55.520Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:12:10.623000+00:00,2025-11-26T13:12:10.623Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:12:25.465000+00:00,2025-11-26T13:12:25.465Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:12:40.358000+00:00,2025-11-26T13:12:40.358Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:12:55.466000+00:00,2025-11-26T13:12:55.466Z,10,52.0,CLOSED,37.22,41,11.0,13,2
2025-11-26 13:13:10.578000+00:00,2025-11-26T13:13:10.578Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:13:25.406000+00:00,2025-11-26T13:13:25.406Z,8,52.0,CLOSED,37.22,52,11.0,13,2
2025-11-26 13:13:40.619000+00:00,2025-11-26T13:13:40.619Z,10,52.0,CLOSED,53.33,41,11.0,13,2
2025-11-26 13:13:55.484000+00:00,2025-11-26T13:13:55.484Z,8,52.0,CLOSED,37.78,52,11.0,13,2
2025-11-26 13:14:11.660000+00:00,2025-11-26T13:14:11.660Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:14:25.412000+00:00,2025-11-26T13:14:25.412Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:14:40.510000+00:00,2025-11-26T13:14:40.510Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:14:55.666000+00:00,2025-11-26T13:14:55.666Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:15:10.362000+00:00,2025-11-26T13:15:10.362Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:15:26.605000+00:00,2025-11-26T13:15:26.605Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:15:40.391000+00:00,2025-11-26T13:15:40.391Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:15:55.773000+00:00,2025-11-26T13:15:55.773Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:16:10.526000+00:00,2025-11-26T13:16:10.526Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:16:25.381000+00:00,2025-11-26T13:16:25.381Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:16:40.792000+00:00,2025-11-26T13:16:40.792Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:16:56.444000+00:00,2025-11-26T13:16:56.444Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:17:10.421000+00:00,2025-11-26T13:17:10.421Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:17:25.564000+00:00,2025-11-26T13:17:25.564Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:17:40.491000+00:00,2025-11-26T13:17:40.491Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:17:55.480000+00:00,2025-11-26T13:17:55.480Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:18:12.023000+00:00,2025-11-26T13:18:12.023Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:18:25.400000+00:00,2025-11-26T13:18:25.400Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:18:40.376000+00:00,2025-11-26T13:18:40.376Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:18:55.753000+00:00,2025-11-26T13:18:55.753Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:19:10.351000+00:00,2025-11-26T13:19:10.351Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:19:25.627000+00:00,2025-11-26T13:19:25.627Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:19:40.751000+00:00,2025-11-26T13:19:40.751Z,10,52.0,CLOSED,37.22,41,11.0,13,2
2025-11-26 13:19:56.731000+00:00,2025-11-26T13:19:56.731Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:20:10.717000+00:00,2025-11-26T13:20:10.717Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:20:25.516000+00:00,2025-11-26T13:20:25.516Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:20:40.561000+00:00,2025-11-26T13:20:40.561Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:20:55.453000+00:00,2025-11-26T13:20:55.453Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:21:10.750000+00:00,2025-11-26T13:21:10.750Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:21:25.677000+00:00,2025-11-26T13:21:25.677Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:21:40.377000+00:00,2025-11-26T13:21:40.377Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:21:55.308000+00:00,2025-11-26T13:21:55.308Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:22:10.442000+00:00,2025-11-26T13:22:10.442Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:22:25.388000+00:00,2025-11-26T13:22:25.388Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:22:41.551000+00:00,2025-11-26T13:22:41.551Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:22:56.239000+00:00,2025-11-26T13:22:56.239Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:23:10.486000+00:00,2025-11-26T13:23:10.486Z,8,52.0,CLOSED,53.33,52,11.0,13,2
