Timestamp (ISO 8601),Distance (cm),Fullness (%),Lid Status,CPU Temp (°C)
2025-11-30T14:10:25.089Z,5,70,CLOSED,53.33
2025-11-30T14:10:40.226Z,5,70,CLOSED,53.33
2025-11-30T14:10:55.034Z,5,70,CLOSED,53.33
2025-11-30T14:11:10.186Z,5,70,CLOSED,53.33
2025-11-30T14:11:25.596Z,5,70,CLOSED,53.33
2025-11-30T14:11:39.989Z,5,70,CLOSED,53.33
2025-11-30T14:11:54.995Z,5,70,CLOSED,53.33
2025-11-30T14:12:10.069Z,5,70,CLOSED,53.33
2025-11-30T14:12:25.261Z,5,70,CLOSED,53.33
2025-11-30T14:12:40.097Z,5,70,CLOSED,53.33
2025-11-30T14:12:55.981Z,5,70,CLOSED,53.33
2025-11-30T14:13:10.065Z,5,70,CLOSED,53.33
2025-11-30T14:13:26.011Z,5,70,CLOSED,53.33
2025-11-30T14:13:40.103Z,5,70,CLOSED,53.33
2025-11-30T14:13:55.021Z,5,70,CLOSED,53.33
2025-11-30T14:14:10.063Z,5,70,CLOSED,53.33
2025-11-30T14:14:25.425Z,5,70,CLOSED,53.33
2025-11-30T14:14:40.101Z,5,70,CLOSED,53.33
2025-11-30T14:14:55.187Z,5,70,CLOSED,36.11
2025-11-30T14:15:10.371Z,5,70,CLOSED,53.33
2025-11-30T14:15:25.126Z,5,70,CLOSED,53.33
2025-11-30T14:15:40.399Z,5,70,CLOSED,53.33
2025-11-30T14:15:55.797Z,5,70,CLOSED,53.33
2025-11-30T14:16:10.548Z,5,70,CLOSED,53.33
2025-11-30T14:16:25.025Z,5,70,CLOSED,53.33
2025-11-30T14:16:40.344Z,5,70,CLOSED,53.33
2025-11-30T14:16:55.202Z,5,70,CLOSED,53.33
2025-11-30T14:17:10.145Z,5,70,CLOSED,53.33
2025-11-30T14:17:25.062Z,5,70,CLOSED,53.33
2025-11-30T14:17:40.276Z,5,70,CLOSED,53.33
2025-11-30T14:17:54.954Z,5,70,CLOSED,53.33
2025-11-30T14:18:10.126Z,5,70,CLOSED,53.33
2025-11-30T14:18:25.185Z,5,70,CLOSED,53.33
2025-11-30T14:18:40.136Z,5,70,CLOSED,53.33
2025-11-30T14:18:55.163Z,5,70,CLOSED,53.33
2025-11-30T14:19:10.148Z,5,70,CLOSED,53.33
2025-11-30T14:19:25.308Z,5,70,CLOSED,53.33
2025-11-30T14:19:39.976Z,5,70,CLOSED,53.33
2025-11-30T14:19:54.975Z,5,70,CLOSED,53.33
2025-11-30T14:20:10.151Z,5,70,CLOSED,53.33
2025-11-30T14:20:25.373Z,5,70,CLOSED,53.33
2025-11-30T14:20:39.947Z,5,70,CLOSED,53.33
2025-11-30T14:20:55.220Z,5,70,CLOSED,53.33
2025-11-30T14:21:10.317Z,5,70,CLOSED,36.11
2025-11-30T14:21:25.211Z,5,70,CLOSED,37.78
2025-11-30T14:21:40.176Z,5,70,CLOSED,36.11
2025-11-30T14:21:54.896Z,5,70,CLOSED,53.33
2025-11-30T14:22:10.201Z,5,70,CLOSED,53.33
2025-11-30T14:22:25.025Z,5,70,CLOSED,53.33
2025-11-30T14:22:40.142Z,5,70,CLOSED,53.33
2025-11-30T14:22:55.041Z,5,70,CLOSED,53.33
2025-11-30T14:23:10.626Z,5,70,CLOSED,53.33
2025-11-30T14:23:24.963Z,5,70,CLOSED,53.33
2025-11-30T14:23:40.234Z,5,70,CLOSED,53.33
2025-11-30T14:23:55.051Z,5,70,CLOSED,53.33
2025-11-30T14:24:10.193Z,5,70,CLOSED,53.33
2025-11-30T14:24:24.987Z,5,70,CLOSED,53.33
2025-11-30T14:24:40.181Z,5,70,CLOSED,53.33
2025-11-30T14:24:55.112Z,5,70,CLOSED,53.33
2025-11-30T14:25:10.008Z,5,70,CLOSED,53.33
2025-11-30T14:25:24.997Z,5,70,CLOSED,53.33
2025-11-30T14:25:40.101Z,5,70,CLOSED,53.33
2025-11-30T14:25:55.133Z,5,70,CLOSED,53.33
2025-11-30T14:26:10.092Z,5,70,CLOSED,53.33
2025-11-30T14:26:25.241Z,5,70,CLOSED,53.33
2025-11-30T14:26:40.277Z,5,70,CLOSED,53.33
2025-11-30T14:26:55.731Z,5,70,CLOSED,53.33
2025-11-30T14:27:10.040Z,5,70,CLOSED,53.33
2025-11-30T14:27:26.288Z,5,70,CLOSED,53.33
2025-11-30T14:27:41.088Z,5,70,CLOSED,53.33
2025-11-30T14:27:54.982Z,5,70,CLOSED,36.11
2025-11-30T14:28:10.165Z,5,70,CLOSED,53.33
2025-11-30T14:28:25.826Z,5,70,CLOSED,53.33
2025-11-30T14:28:39.958Z,5,70,CLOSED,53.33
2025-11-30T14:28:55.932Z,5,70,CLOSED,53.33
2025-11-30T14:29:09.984Z,5,70,CLOSED,53.33
2025-11-30T14:29:25.122Z,5,70,CLOSED,53.33
2025-11-30T14:29:40.065Z,5,70,CLOSED,53.33
2025-11-30T14:29:55.077Z,5,70,CLOSED,53.33
2025-11-30T14:30:10.281Z,5,70,CLOSED,53.33
2025-11-30T14:30:25.503Z,5,70,CLOSED,53.33
2025-11-30T14:30:39.996Z,5,70,CLOSED,53.33
2025-11-30T14:30:55.360Z,5,70,CLOSED,53.33
2025-11-30T14:31:10.374Z,5,70,CLOSED,53.33
2025-11-30T14:31:25.346Z,5,70,CLOSED,53.33
2025-11-30T14:31:39.874Z,5,70,CLOSED,53.33
2025-11-30T14:31:55.104Z,5,70,CLOSED,53.33
2025-11-30T14:32:09.871Z,5,70,CLOSED,53.33
2025-11-30T14:32:25.860Z,5,70,CLOSED,53.33
2025-11-30T14:32:39.929Z,5,70,CLOSED,53.33
2025-11-30T14:32:55.077Z,5,70,CLOSED,53.33
2025-11-30T14:33:09.991Z,5,70,CLOSED,53.33
2025-11-30T14:33:25.207Z,5,70,CLOSED,37.22
2025-11-30T14:33:40.122Z,5,70,CLOSED,53.33
2025-11-30T14:33:55.355Z,5,70,CLOSED,53.33
2025-11-30T14:34:10.112Z,5,70,CLOSED,36.11
2025-11-30T14:34:25.141Z,5,70,CLOSED,53.33
2025-11-30T14:34:41.257Z,5,70,CLOSED,36.11
2025-11-30T14:34:54.924Z,5,70,CLOSED,53.33
2025-11-30T14:35:09.963Z,5,70,CLOSED,53.33
2025-11-30T14:35:25.200Z,5,70,CLOSED,53.33
2025-11-30T14:35:40.165Z,5,70,CLOSED,53.33
2025-11-30T14:35:54.978Z,5,70,CLOSED,53.33
2025-11-30T14:36:10.152Z,5,70,CLOSED,53.33
2025-11-30T14:36:24.938Z,5,70,CLOSED,53.33
2025-11-30T14:36:40.019Z,5,70,CLOSED,53.33
2025-11-30T14:36:55.041Z,5,70,CLOSED,53.33
2025-11-30T14:37:10.021Z,5,70,CLOSED,53.33
2025-11-30T14:37:24.989Z,5,70,CLOSED,53.33
2025-11-30T14:37:40.205Z,5,70,CLOSED,53.33
2025-11-30T14:37:55.281Z,5,70,CLOSED,53.33
2025-11-30T14:38:09.911Z,5,70,CLOSED,53.33
2025-11-30T14:38:25.055Z,5,70,CLOSED,53.33
2025-11-30T14:38:40.130Z,5,70,CLOSED,53.33
2025-11-30T14:38:55.032Z,5,70,CLOSED,53.33
2025-11-30T14:39:10.261Z,5,70,CLOSED,53.33
2025-11-30T14:39:25.056Z,5,70,CLOSED,53.33
2025-11-30T14:39:40.035Z,5,70,CLOSED,53.33
2025-11-30T14:39:55.173Z,5,70,CLOSED,53.33
2025-11-30T14:40:10.105Z,5,70,CLOSED,53.33
2025-11-30T14:40:25.072Z,5,70,CLOSED,53.33
2025-11-30T14:40:40.096Z,5,70,CLOSED,53.33
2025-11-30T14:40:55.066Z,5,70,CLOSED,36.11
2025-11-30T14:41:10.052Z,5,70,CLOSED,53.33
2025-11-30T14:41:25.265Z,5,70,CLOSED,53.33
2025-11-30T14:41:40.143Z,5,70,CLOSED,53.33
2025-11-30T14:41:54.974Z,5,70,CLOSED,53.33
2025-11-30T14:42:10.334Z,5,70,CLOSED,53.33
2025-11-30T14:42:24.969Z,5,70,CLOSED,53.33
2025-11-30T14:42:40.717Z,5,70,CLOSED,53.33
2025-11-30T14:42:55.066Z,5,70,CLOSED,53.33
2025-11-30T14:43:09.996Z,5,70,CLOSED,53.33
2025-11-30T14:43:24.960Z,5,70,CLOSED,53.33
2025-11-30T14:43:39.980Z,5,70,CLOSED,53.33
2025-11-30T14:43:55.134Z,5,70,CLOSED,53.33
2025-11-30T14:44:09.943Z,5,70,CLOSED,53.33
2025-11-30T14:44:24.994Z,5,70,CLOSED,53.33
2025-11-30T14:44:40.088Z,5,70,CLOSED,53.33
2025-11-30T14:44:55.098Z,5,70,CLOSED,53.33
2025-11-30T14:45:09.979Z,5,70,CLOSED,53.33
2025-11-30T14:45:25.103Z,5,70,CLOSED,53.33
2025-11-30T14:45:40.207Z,5,70,CLOSED,53.33
2025-11-30T14:45:55.053Z,5,70,CLOSED,53.33
2025-11-30T14:46:09.833Z,5,70,CLOSED,53.33
2025-11-30T14:46:25.005Z,5,70,CLOSED,53.33
2025-11-30T14:46:40.277Z,5,70,CLOSED,53.33
2025-11-30T14:46:55.440Z,5,70,CLOSED,53.33
2025-11-30T14:47:10.202Z,5,70,CLOSED,36.67
2025-11-30T14:47:25.115Z,5,70,CLOSED,53.33
2025-11-30T14:47:39.889Z,5,70,CLOSED,36.67
2025-11-30T14:47:54.935Z,5,70,CLOSED,53.33
2025-11-30T14:48:10.092Z,5,70,CLOSED,53.33
2025-11-30T14:48:26.270Z,5,70,CLOSED,53.33
2025-11-30T14:48:39.960Z,5,70,CLOSED,53.33
2025-11-30T14:48:55.143Z,5,70,CLOSED,53.33
2025-11-30T14:49:10.047Z,5,70,CLOSED,53.33
2025-11-30T14:49:25.048Z,5,70,CLOSED,53.33
2025-11-30T14:49:40.194Z,5,70,CLOSED,53.33
2025-11-30T14:49:54.950Z,5,70,CLOSED,53.33
2025-11-30T14:50:09.952Z,5,70,CLOSED,53.33
2025-11-30T14:50:25.001Z,5,70,CLOSED,53.33
2025-11-30T14:50:39.936Z,5,70,CLOSED,53.33
2025-11-30T14:50:55.082Z,5,70,CLOSED,53.33
2025-11-30T14:51:09.985Z,5,70,CLOSED,53.33
2025-11-30T14:51:24.912Z,5,70,CLOSED,53.33
2025-11-30T14:51:40.146Z,5,70,CLOSED,53.33
2025-11-30T14:51:54.753Z,5,70,CLOSED,53.33
2025-11-30T14:52:10.348Z,5,70,CLOSED,53.33
2025-11-30T14:52:24.881Z,5,70,CLOSED,53.33
2025-11-30T14:52:40.314Z,5,70,CLOSED,53.33
2025-11-30T14:52:55.012Z,5,70,CLOSED,53.33
2025-11-30T14:53:10.085Z,5,70,CLOSED,53.33
2025-11-30T14:53:24.897Z,5,70,CLOSED,53.33
2025-11-30T14:53:39.998Z,5,70,CLOSED,53.33
2025-11-30T14:53:54.987Z,5,70,CLOSED,36.67
2025-11-30T14:54:10.103Z,5,70,CLOSED,53.33
2025-11-30T14:54:24.906Z,5,70,CLOSED,50
2025-11-30T14:54:39.882Z,5,70,CLOSED,53.33
2025-11-30T14:54:54.929Z,5,70,CLOSED,53.33
2025-11-30T14:55:09.919Z,5,70,CLOSED,53.33
2025-11-30T14:55:25.112Z,5,70,CLOSED,53.33
2025-11-30T14:55:39.951Z,5,70,CLOSED,53.33
2025-11-30T14:55:54.969Z,5,70,CLOSED,53.33
2025-11-30T14:56:10.235Z,5,70,CLOSED,53.33
2025-11-30T14:56:25.183Z,5,70,CLOSED,53.33
2025-11-30T14:56:39.970Z,5,70,CLOSED,53.33
2025-11-30T14:56:54.991Z,5,70,CLOSED,53.33
2025-11-30T14:57:09.982Z,5,70,CLOSED,53.33
2025-11-30T14:57:25.890Z,5,70,CLOSED,53.33
2025-11-30T14:57:40.111Z,5,70,CLOSED,53.33
2025-11-30T14:57:55.049Z,5,70,CLOSED,53.33
2025-11-30T14:58:09.978Z,5,70,CLOSED,53.33
2025-11-30T14:58:25.254Z,5,70,CLOSED,53.33
2025-11-30T14:58:40.056Z,5,70,CLOSED,53.33
2025-11-30T14:58:55.168Z,5,70,CLOSED,53.33
2025-11-30T14:59:10.325Z,5,70,CLOSED,53.33
2025-11-30T14:59:25.235Z,5,70,CLOSED,53.33
2025-11-30T14:59:40.421Z,5,70,CLOSED,53.33
2025-11-30T14:59:55.376Z,5,70,CLOSED,37.22
2025-11-30T15:00:11.968Z,5,70,CLOSED,53.33
2025-11-30T15:00:29.244Z,5,70,CLOSED,53.33
2025-11-30T15:00:40.307Z,5,70,CLOSED,36.11
2025-11-30T15:00:56.226Z,5,70,CLOSED,53.33
2025-11-30T15:01:12.048Z,5,70,CLOSED,53.33
2025-11-30T15:01:25.120Z,5,70,CLOSED,53.33
2025-11-30T15:01:40.016Z,5,70,CLOSED,53.33
2025-11-30T15:01:57.573Z,5,70,CLOSED,53.33
2025-11-30T15:02:10.193Z,5,70,CLOSED,53.33
2025-11-30T15:02:25.587Z,5,70,CLOSED,53.33
2025-11-30T15:02:41.346Z,5,70,CLOSED,53.33
2025-11-30T15:02:56.924Z,5,70,CLOSED,53.33
2025-11-30T15:03:10.127Z,5,70,CLOSED,37.22
2025-11-30T15:03:25.414Z,5,70,CLOSED,53.33
2025-11-30T15:03:39.987Z,5,70,CLOSED,53.33
2025-11-30T15:03:54.977Z,5,70,CLOSED,53.33
2025-11-30T15:04:10.138Z,5,70,CLOSED,53.33
2025-11-30T15:04:25.194Z,5,70,CLOSED,53.33
2025-11-30T15:04:39.815Z,5,70,CLOSED,53.33
2025-11-30T15:04:55.739Z,5,70,CLOSED,53.33
2025-11-30T15:05:10.009Z,5,70,CLOSED,53.33
2025-11-30T15:05:24.913Z,5,70,CLOSED,53.33
2025-11-30T15:05:40.341Z,5,70,CLOSED,53.33
2025-11-30T15:05:54.988Z,5,70,CLOSED,53.33
2025-11-30T15:06:10.003Z,5,70,CLOSED,53.33
2025-11-30T15:06:24.973Z,5,70,CLOSED,53.33
2025-11-30T15:06:40.087Z,5,70,CLOSED,53.33
2025-11-30T15:06:55.286Z,5,70,CLOSED,36.11
2025-11-30T15:07:10.086Z,5,70,CLOSED,53.33
2025-11-30T15:07:24.944Z,5,70,CLOSED,36.11
2025-11-30T15:07:40.013Z,5,70,CLOSED,53.33
2025-11-30T15:07:55.201Z,5,70,CLOSED,53.33
2025-11-30T15:08:10.029Z,5,70,CLOSED,53.33
2025-11-30T15:08:24.900Z,5,70,CLOSED,53.33
2025-11-30T15:08:39.963Z,5,70,CLOSED,53.33
2025-11-30T15:08:54.933Z,5,70,CLOSED,53.33
2025-11-30T15:09:10.177Z,5,70,CLOSED,53.33
2025-11-30T15:09:25.099Z,5,70,CLOSED,53.33
2025-11-30T15:09:40.141Z,5,70,CLOSED,53.33
2025-11-30T15:09:55.539Z,5,70,CLOSED,53.33
2025-11-30T15:10:10.094Z,5,70,CLOSED,53.33
2025-11-30T15:10:25.968Z,5,70,CLOSED,53.33
2025-11-30T15:10:40.217Z,5,70,CLOSED,36.67
2025-11-30T15:10:54.948Z,5,70,CLOSED,53.33
2025-11-30T15:11:09.962Z,5,70,CLOSED,53.33
2025-11-30T15:11:25.064Z,5,70,CLOSED,53.33
2025-11-30T15:11:40.175Z,5,70,CLOSED,53.33
2025-11-30T15:11:55.031Z,5,70,CLOSED,53.33
2025-11-30T15:12:10.374Z,5,70,CLOSED,53.33
2025-11-30T15:12:24.913Z,5,70,CLOSED,53.33
2025-11-30T15:12:40.060Z,5,70,CLOSED,53.33
2025-11-30T15:12:55.102Z,5,70,CLOSED,53.33
2025-11-30T15:13:10.359Z,5,70,CLOSED,53.33
2025-11-30T15:13:28.714Z,5,70,CLOSED,53.33
2025-11-30T15:13:42.107Z,5,70,CLOSED,36.11
2025-11-30T15:13:55.324Z,5,70,CLOSED,53.33
2025-11-30T15:14:10.286Z,5,70,CLOSED,53.33
2025-11-30T15:14:25.194Z,5,70,CLOSED,53.33
2025-11-30T15:14:39.929Z,5,70,CLOSED,53.33
2025-11-30T15:14:55.214Z,5,70,CLOSED,53.33
2025-11-30T15:15:10.179Z,5,70,CLOSED,53.33
2025-11-30T15:15:25.253Z,5,70,CLOSED,53.33
2025-11-30T15:15:40.122Z,5,70,CLOSED,53.33
2025-11-30T15:15:55.116Z,5,70,CLOSED,53.33
2025-11-30T15:16:11.313Z,5,70,CLOSED,53.33
2025-11-30T15:16:24.949Z,5,70,CLOSED,53.33
2025-11-30T15:16:40.004Z,5,70,CLOSED,53.33
2025-11-30T15:16:55.015Z,5,70,CLOSED,53.33
2025-11-30T15:17:10.142Z,5,70,CLOSED,53.33
2025-11-30T15:17:24.949Z,5,70,CLOSED,53.33
2025-11-30T15:17:39.871Z,5,70,CLOSED,53.33
2025-11-30T15:17:55.355Z,5,70,CLOSED,53.33
2025-11-30T15:18:09.962Z,5,70,CLOSED,53.33
2025-11-30T15:18:25.043Z,5,70,CLOSED,53.33
2025-11-30T15:18:40.145Z,5,70,CLOSED,53.33
2025-11-30T15:18:55.080Z,5,70,CLOSED,53.33
2025-11-30T15:19:10.122Z,5,70,CLOSED,53.33
2025-11-30T15:19:24.930Z,5,70,CLOSED,53.33
2025-11-30T15:19:41.009Z,5,70,CLOSED,53.33
2025-11-30T15:19:55.110Z,5,70,CLOSED,36.67
2025-11-30T15:20:10.026Z,5,70,CLOSED,53.33
2025-11-30T15:20:25.621Z,5,70,CLOSED,36.67
2025-11-30T15:20:40.186Z,5,70,CLOSED,53.33
2025-11-30T15:20:55.048Z,5,70,CLOSED,53.33
2025-11-30T15:21:15.734Z,5,70,CLOSED,53.33
2025-11-30T15:21:25.084Z,5,70,CLOSED,53.33
2025-11-30T15:21:41.440Z,5,70,CLOSED,53.33
2025-11-30T15:21:55.430Z,5,70,CLOSED,53.33
2025-11-30T15:22:10.548Z,5,70,CLOSED,53.33
2025-11-30T15:22:25.082Z,5,70,CLOSED,53.33
2025-11-30T15:22:40.016Z,5,70,CLOSED,53.33
2025-11-30T15:22:55.240Z,5,70,CLOSED,53.33
2025-11-30T15:23:09.970Z,5,70,CLOSED,37.22
2025-11-30T15:23:25.056Z,5,70,CLOSED,53.33
2025-11-30T15:23:40.265Z,5,70,CLOSED,53.33
2025-11-30T15:23:54.931Z,5,70,CLOSED,53.33
2025-11-30T15:24:09.982Z,5,70,CLOSED,53.33
2025-11-30T15:24:25.067Z,5,70,CLOSED,53.33
2025-11-30T15:24:40.306Z,5,70,CLOSED,53.33
2025-11-30T15:24:54.888Z,5,70,CLOSED,53.33
2025-11-30T15:25:09.915Z,5,70,CLOSED,53.33
2025-11-30T15:25:24.926Z,5,70,CLOSED,53.33
2025-11-30T15:25:40.067Z,5,70,CLOSED,36.67
2025-11-30T15:25:56.043Z,5,70,CLOSED,53.33
2025-11-30T15:26:10.003Z,5,70,CLOSED,53.33
2025-11-30T15:26:25.016Z,5,70,CLOSED,53.33
2025-11-30T15:26:40.795Z,5,70,CLOSED,36.11
2025-11-30T15:26:55.106Z,5,70,CLOSED,36.67
2025-11-30T15:27:09.980Z,5,70,CLOSED,53.33
2025-11-30T15:27:24.948Z,5,70,CLOSED,53.33
2025-11-30T15:27:39.878Z,5,70,CLOSED,53.33
2025-11-30T15:27:55.178Z,5,70,CLOSED,53.33
2025-11-30T15:28:10.007Z,5,70,CLOSED,53.33
2025-11-30T15:28:25.288Z,5,70,CLOSED,53.33
2025-11-30T15:28:40.319Z,5,70,CLOSED,53.33
2025-11-30T15:28:55.112Z,5,70,CLOSED,53.33
2025-11-30T15:29:10.207Z,5,70,CLOSED,53.33
2025-11-30T15:29:24.936Z,5,70,CLOSED,53.33
2025-11-30T15:29:40.712Z,5,70,CLOSED,53.33
2025-11-30T15:29:55.442Z,5,70,CLOSED,53.33
2025-11-30T15:30:10.249Z,5,70,CLOSED,53.33
2025-11-30T15:30:24.944Z,5,70,CLOSED,53.33
2025-11-30T15:30:40.369Z,5,70,CLOSED,53.33
2025-11-30T15:30:54.848Z,5,70,CLOSED,53.33
2025-11-30T15:31:10.403Z,5,70,CLOSED,53.33
2025-11-30T15:31:25.994Z,5,70,CLOSED,53.33
2025-11-30T15:31:39.942Z,5,70,CLOSED,53.33
2025-11-30T15:31:55.288Z,5,70,CLOSED,53.33
2025-11-30T15:32:09.862Z,5,70,CLOSED,53.33
2025-11-30T15:32:25.356Z,5,70,CLOSED,53.33
2025-11-30T15:32:40.158Z,5,70,CLOSED,53.33
2025-11-30T15:32:54.921Z,5,70,CLOSED,53.33
2025-11-30T15:33:09.889Z,5,70,CLOSED,53.33
2025-11-30T15:33:24.929Z,5,70,CLOSED,36.67
2025-11-30T15:33:40.428Z,5,70,CLOSED,53.33
2025-11-30T15:33:55.023Z,5,70,CLOSED,53.33
2025-11-30T15:34:09.866Z,5,70,CLOSED,53.33
2025-11-30T15:34:25.353Z,5,70,CLOSED,53.33
2025-11-30T15:34:40.282Z,5,70,CLOSED,53.33
2025-11-30T15:34:55.169Z,5,70,CLOSED,53.33
2025-11-30T15:35:10.051Z,5,70,CLOSED,53.33
2025-11-30T15:35:25.004Z,5,70,CLOSED,53.33
2025-11-30T15:35:39.932Z,5,70,CLOSED,53.33
2025-11-30T15:35:55.051Z,5,70,CLOSED,53.33
2025-11-30T15:36:10.620Z,5,70,CLOSED,53.33
2025-11-30T15:36:25.005Z,5,70,CLOSED,53.33
2025-11-30T15:36:40.346Z,5,70,CLOSED,53.33
2025-11-30T15:36:55.025Z,5,70,CLOSED,53.33
2025-11-30T15:37:09.946Z,5,70,CLOSED,53.33
2025-11-30T15:37:24.857Z,5,70,CLOSED,53.33
2025-11-30T15:37:39.886Z,5,70,CLOSED,53.33
2025-11-30T15:37:54.927Z,5,70,CLOSED,53.33
2025-11-30T15:38:09.922Z,5,70,CLOSED,53.33
2025-11-30T15:38:25.524Z,5,70,CLOSED,53.33
2025-11-30T15:38:40.016Z,5,70,CLOSED,53.33
2025-11-30T15:38:54.824Z,5,70,CLOSED,53.33
2025-11-30T15:39:09.894Z,5,70,CLOSED,53.33
2025-11-30T15:39:25.750Z,5,70,CLOSED,53.33
2025-11-30T15:39:39.902Z,5,70,CLOSED,36.11
2025-11-30T15:39:55.136Z,5,70,CLOSED,53.33
2025-11-30T15:40:10.443Z,5,70,CLOSED,36.11
2025-11-30T15:40:25.357Z,5,70,CLOSED,53.33
2025-11-30T15:40:40.078Z,5,70,CLOSED,53.33
2025-11-30T15:40:54.914Z,5,70,CLOSED,53.33
2025-11-30T15:41:10.278Z,5,70,CLOSED,53.33
2025-11-30T15:41:24.892Z,5,70,CLOSED,53.33
2025-11-30T15:41:40.191Z,5,70,CLOSED,53.33
2025-11-30T15:41:55.743Z,5,70,CLOSED,53.33
2025-11-30T15:42:10.132Z,5,70,CLOSED,53.33
2025-11-30T15:42:25.174Z,5,70,CLOSED,53.33
2025-11-30T15:42:39.903Z,5,70,CLOSED,53.33
2025-11-30T15:42:54.986Z,5,70,CLOSED,53.33
2025-11-30T15:43:10.033Z,5,70,CLOSED,53.33
2025-11-30T15:43:25.017Z,5,70,CLOSED,53.33
2025-11-30T15:43:40.388Z,5,70,CLOSED,53.33
2025-11-30T15:43:54.987Z,5,70,CLOSED,53.33
2025-11-30T15:44:10.189Z,5,70,CLOSED,53.33
2025-11-30T15:44:25.075Z,5,70,CLOSED,53.33
2025-11-30T15:44:40.870Z,5,70,CLOSED,53.33
2025-11-30T15:44:54.911Z,5,70,CLOSED,53.33
2025-11-30T15:45:09.915Z,5,70,CLOSED,53.33
2025-11-30T15:45:25.397Z,5,70,CLOSED,36.67
2025-11-30T15:45:40.045Z,5,70,CLOSED,53.33
2025-11-30T15:45:55.476Z,5,70,CLOSED,53.33
2025-11-30T15:46:09.917Z,5,70,CLOSED,53.33
2025-11-30T15:46:24.926Z,5,70,CLOSED,36.11
2025-11-30T15:46:39.958Z,5,70,CLOSED,53.33
2025-11-30T15:46:54.954Z,5,70,CLOSED,53.33
2025-11-30T15:47:10.332Z,5,70,CLOSED,53.33
2025-11-30T15:47:24.857Z,5,70,CLOSED,53.33
2025-11-30T15:47:40.056Z,5,70,CLOSED,53.33
2025-11-30T15:47:55.180Z,5,70,CLOSED,53.33
2025-11-30T15:48:09.969Z,5,70,CLOSED,53.33
2025-11-30T15:48:24.901Z,5,70,CLOSED,53.33
2025-11-30T15:48:40.074Z,5,70,CLOSED,53.33
2025-11-30T15:48:54.919Z,5,70,CLOSED,53.33
2025-11-30T15:49:09.983Z,5,70,CLOSED,53.33
2025-11-30T15:49:24.974Z,5,70,CLOSED,53.33
2025-11-30T15:49:40.278Z,5,70,CLOSED,53.33
2025-11-30T15:49:54.972Z,5,70,CLOSED,53.33
2025-11-30T15:50:09.858Z,5,70,CLOSED,53.33
2025-11-30T15:50:26.225Z,5,70,CLOSED,37.22
2025-11-30T15:50:40.515Z,5,70,CLOSED,53.33
2025-11-30T15:50:55.236Z,5,70,CLOSED,53.33
2025-11-30T15:51:09.870Z,5,70,CLOSED,53.33
2025-11-30T15:51:25.703Z,5,70,CLOSED,53.33
2025-11-30T15:51:40.722Z,5,70,CLOSED,53.33
2025-11-30T15:51:55.171Z,5,70,CLOSED,53.33
2025-11-30T15:52:10.084Z,5,70,CLOSED,53.33
2025-11-30T15:52:25.267Z,5,70,CLOSED,53.33
2025-11-30T15:52:40.198Z,5,70,CLOSED,36.11
2025-11-30T15:52:55.096Z,5,70,CLOSED,53.33
2025-11-30T15:53:10.131Z,5,70,CLOSED,36.11
2025-11-30T15:53:24.964Z,5,70,CLOSED,53.33
2025-11-30T15:53:40.126Z,5,70,CLOSED,53.33
2025-11-30T15:53:55.064Z,5,70,CLOSED,53.33
2025-11-30T15:54:10.052Z,5,70,CLOSED,53.33
2025-11-30T15:54:25.256Z,5,70,CLOSED,53.33
2025-11-30T15:54:40.115Z,5,70,CLOSED,53.33
2025-11-30T15:54:55.133Z,5,70,CLOSED,53.33
2025-11-30T15:55:10.195Z,5,70,CLOSED,53.33
2025-11-30T15:55:25.005Z,5,70,CLOSED,53.33
2025-11-30T15:55:39.949Z,5,70,CLOSED,53.33
2025-11-30T15:55:55.127Z,5,70,CLOSED,53.33
2025-11-30T15:56:09.926Z,5,70,CLOSED,53.33
2025-11-30T15:56:24.968Z,5,70,CLOSED,53.33
2025-11-30T15:56:40.003Z,5,70,CLOSED,53.33
2025-11-30T15:56:54.814Z,5,70,CLOSED,53.33
2025-11-30T15:57:10.253Z,5,70,CLOSED,53.33
2025-11-30T15:57:25.068Z,5,70,CLOSED,53.33
2025-11-30T15:57:40.396Z,5,70,CLOSED,53.33
2025-11-30T15:57:54.975Z,5,70,CLOSED,53.33
2025-11-30T15:58:10.116Z,5,70,CLOSED,53.33
2025-11-30T15:58:26.153Z,5,70,CLOSED,53.33
2025-11-30T15:58:39.970Z,5,70,CLOSED,53.33
2025-11-30T15:58:54.822Z,5,70,CLOSED,53.33
2025-11-30T15:59:10.451Z,5,70,CLOSED,53.33
2025-11-30T15:59:24.837Z,5,70,CLOSED,36.67
2025-11-30T15:59:40.087Z,5,70,CLOSED,53.33
2025-11-30T15:59:55.078Z,5,70,CLOSED,37.22
2025-11-30T16:00:09.923Z,5,70,CLOSED,53.33
2025-11-30T16:00:25.047Z,5,70,CLOSED,53.33
2025-11-30T16:00:39.853Z,5,70,CLOSED,53.33
2025-11-30T16:00:54.924Z,5,70,CLOSED,53.33
2025-11-30T16:01:10.016Z,5,70,CLOSED,53.33
2025-11-30T16:01:25.264Z,5,70,CLOSED,53.33
2025-11-30T16:01:39.975Z,5,70,CLOSED,53.33
2025-11-30T16:01:55.140Z,5,70,CLOSED,53.33
2025-11-30T16:02:09.868Z,5,70,CLOSED,53.33
2025-11-30T16:02:25.618Z,5,70,CLOSED,53.33
2025-11-30T16:02:40.061Z,5,70,CLOSED,53.33
